"gene","GSM3186768","GSM3186769","GSM3186770","GSM3186771","GSM3186772","GSM3186773","GSM3186774","GSM3186775","GSM3186776","GSM3186777","GSM3186778","GSM3186779","GSM3186780","GSM3186781","GSM3186782","GSM3186783","GSM3186784","GSM3186785","GSM3186786","GSM3186787","GSM3186788"
"PAP1",212.971089635848,180.170337931335,199.466478460749,223.407883141151,159.942927677441,189.589598198271,188.913536898804,198.583539424782,212.600273747489,236.615365286891,208.571140582682,225.631571884064,246.635366123822,207.284336498169,230.233721049538,194.434761326668,181.818392300037,237.19886634511,214.838032439289,210.200048864896,196.053365548574
"TRM112",112.749400395449,121.082216351704,121.549885312019,101.424437745062,137.655798410912,100.370963752026,106.515079315283,216.54056160681,148.3016543702,82.9567814551651,170.065699244341,134.550937362057,107.075841878147,175.315110471088,127.431687464628,110.209565175945,142.325052988963,118.599433172555,89.38516678131,100.608570396874,95.6686526044587
"IES6",210.080079369298,185.982284316217,188.038711465602,234.372687221698,249.091444743556,228.622750768504,184.89409994351,160.556904215781,209.489050229233,213.048097828038,262.050920219267,220.456535831677,217.760981797131,222.753316833853,233.446284599066,123.64975605106,114.009073860269,142.171991318653,203.076826283853,241.640227113919,188.642413586257
"RFC1",101.185359329249,95.8971153505493,137.133203941765,84.9772316242413,125.856729975691,117.099457710697,123.597686375281,153.162836258475,128.597238754579,153.658583831726,170.065699244341,171.811196939241,99.8572457964743,141.283353732583,142.423650695761,162.178303226391,165.424930699214,157.64148260203,145.054875917038,138.336784295701,136.765749850036
"ATP10",41.4378138205496,61.9940947720723,45.7110679805884,54.8240204027363,51.1292965526246,32.0629467541194,43.2089472694072,34.857748941584,39.4088312312419,50.9052977111241,44.9230148947315,54.8553821553,58.9518680003282,54.657063852751,58.8969984080214,74.3690561756378,46.9449127659931,47.8817587342614,45.4766638010174,54.7957392340115,57.2664469815422
"RUD3",44.3288240870996,61.9940947720723,45.7110679805884,46.6004173423259,51.1292965526246,51.5795230392356,69.3352874788163,82.391042952835,64.2986193772894,60.3322046946655,68.454117934829,60.0304182076868,70.9828614697829,60.8446559870248,44.9758896933981,57.3448144004918,65.573846403292,54.5115407128514,65.0786740600766,58.3889024624712,62.6562302268638
"ADE4",967.52476920539,1386.1492127943,1143.81558742336,1215.72265243068,2085.8130978263,1770.43227729268,912.412188851669,2037.59386994896,1322.26999525877,938.919935560733,1549.84401386824,1351.71941688343,1080.38321355704,1655.18089591822,1308.58421917458,961.421653933246,1382.26687588757,1185.25768928348,813.091385545776,704.259992778115,789.603245439617
"HOT1",71.3115865748993,95.8971153505493,86.2276964179281,94.5714351947202,106.19161591699,86.4305521198002,90.4373314941082,92.9539971775575,104.744525114617,111.23750240579,115.516324015024,91.0806345220075,103.466543837311,78.3761670341336,111.368869716986,106.625514275914,102.086556332398,109.759723867768,112.123498681819,105.100024432448,117.90150849141
"YPR036W-A",623.494547485944,630.596182759673,625.410521007141,689.412056564409,839.044866504609,914.491003074015,506.449056367006,627.439480948513,542.389966682619,603.322046946655,664.218863086388,633.424412812143,618.393064329974,781.699139629911,769.944397370316,305.54033922762,255.58896950374,282.134055311109,269.723661164655,179.658161422988,214.917606907199
"TED1",362.339953407596,339.03020578477,325.171915407367,330.314722926486,350.039030244891,241.169121237507,680.289704683458,717.224591858654,738.397048332743,306.374476965098,324.087464597706,300.152091038434,383.788691675606,385.693243036394,415.491552405678,390.661548103351,417.288113475494,390.420494294747,325.393370300383,347.638542353483,360.441754530883
"PRO1",161.896574926798,204.386781201676,162.066513749359,156.248458147799,200.584163398758,206.318092156942,153.743463539984,248.229424280977,200.155379674465,198.907737352725,283.442832073901,195.616362780221,216.557882450185,196.971682941046,197.037231037744,183.682608626575,183.308706991021,189.317107610849,151.327519199937,163.488926894919,163.040943170979
"EKI1",53.0018548867495,69.7433566185813,63.3721624276339,56.1946209128047,73.4164258191532,76.6722639772421,92.447049971755,105.629542247224,100.596227090275,81.0714000584568,70.5933091202924,67.2754686810283,68.576662775892,71.1573095441476,74.9598161556635,90.4972852257762,114.754231205761,101.656657005047,98.7941317056584,88.0324990972643,78.1518570571634
"RXT3",108.894720040049,98.8030885429902,116.35544576877,128.83644794643,106.19161591699,101.765004915249,94.4567684494019,72.8843841505848,97.4850035720194,112.180193104144,105.889963680439,112.815785942032,123.919232735384,128.908169464035,121.006560365571,141.570010551214,134.128322188552,144.38191864485,115.259820323268,117.676095732057,115.880339774415
"NCS2",87.6939780853491,74.5866452726495,84.1499206006286,84.9772316242413,100.947585501336,89.2186344462454,70.3401467176397,126.755450696669,71.5581409198866,59.3895139963114,99.4723901240484,101.430706626781,76.9983582045103,125.814373396899,81.3849432547204,82.433170700707,101.341398986906,96.5001599105883,74.487638984425,61.0837748838161,82.1941944911546
"THI2",22.1644120435498,23.2477855395271,44.6721800719387,31.5238117315734,24.9091444743556,18.1225351218936,49.2381027023478,35.9140443640563,19.704415615621,20.7391953637913,25.6702942255609,38.2952667876622,54.1394706125463,28.8754299599439,21.4170903301896,60.0328525755149,40.2384966565655,41.2519767556713,52.5333874942787,39.5247955130575,37.7284827172513
"PMT3",287.173686477297,158.859867853435,249.333098075937,315.238117315734,166.497965697008,239.775080074284,330.598689572907,169.007267595559,246.823732448305,338.42596070914,211.779927360877,286.696997302228,288.743843266914,246.472420015236,267.71362912737,319.876542827743,300.298410233257,320.439462298518,276.780384857916,404.230863201724,320.018380190971
"RPS19A",1847.35556032543,1967.34385128248,1897.00932119442,1968.18233245823,2424.05305963597,2417.26737702796,1301.29271427633,2690.38444103681,1731.91442516247,1047.32936587146,1679.26508058877,1218.20348673185,1926.1620544597,2479.16191513233,2201.67688594349,1703.32019023961,2003.72810202786,1776.78157026213,1227.08584221711,1422.89263847007,1131.18075861187
"SAM50",178.278966437248,156.922552391808,137.133203941765,165.842661718277,117.990684352211,135.221992832591,157.762900495278,122.53026900678,158.672399431053,203.621190844496,160.439338909755,178.021240202106,208.136187021567,176.346375826801,162.769886509441,198.914824951706,173.621661499625,181.214040748128,182.690735614432,210.200048864896,189.316136491922
"KAP104",227.426140968598,328.37497074582,294.005278147875,279.602504053955,374.948174719247,242.56316240073,222.073891779977,332.733058078757,267.565222570011,327.11367232889,387.193604568877,306.362134301298,297.165538695532,346.505159519327,338.390027216995,302.852301052597,301.043567578749,296.86690415242,239.928605570885,259.606043256218,261.404487398098
